session_id,user_id,call_timestamp,data_usage_mb,call_duration_min,plan_type,dropped_calls,complaint,app_frequency,app_category,tower_id,device_type,name,region_x,age,gender,join_date,arpu,tenure_months,recharge_id,amount,region_y,recharge_date,payment_mode,recharge_channel,successful,next_recharge_date,price,validity_days,data_limit_gb,sms_limit,plan_category,promo_offer,latitude,longitude,network_type,signal_strength_dbm,outage_flag,usage_id,monthly_data_gb,monthly_calls_min,complaints_count,usage_category,complaint_flag,churn,complaint_id,issue,complaint_date,severity,resolution_status,resolution_time_hours
66.0,111.0,2025-08-22,615.0,28.48160006876629,Prepaid,1.0,Yes,49.0,Gaming,t4,,manoj,CHENNAI,21.0,female,04-08-2020,337.0,46.0,,,,,,,,,299.0,28.0,10.0,300.0,standard,15% off,22.5,88.3,3G,-58.0,No,,14.731610454695604,977.0925386789828,3.0,Medium,,no,13.0,RECHARGE FAILED,2025-08-01,Low,RESOLVED,23.0
20.0,104.0,07-07-2025,1894.0,27.4083965570944,BASIC,2.0,YES,36.0,Streaming,T3,ANDROID,sneha,Hyderabad,32.0,FEMALE,01-30-2022,869.0,13.0,,,,,,,,,199.0,28.0,5.0,100.0,ECONOMY,10% OFF,12.9,,4G,-57.0,no,4.0,59.34626935341568,642.8776619592817,2.0,high,YES,NO,11.0,,2025-04-17,HIGH,,30.0
42.0,107.0,07-24-2025,254.0,14.697495302014364,postpaid,1.0,NO,17.0,utility,t1,feature,VIKRAM,bangalore,24.0,female,11-14-2020,202.0,38.0,,,,,,,,,399.0,30.0,20.0,500.0,regular,20% cashback,28.7,77.1,4G,-81.0,YES,7.0,52.83375640076704,678.633007252828,1.0,high,yes,NO,,,,,,
58.0,110.0,08-13-2025,996.0,43.05920706851735,premium,4.0,No,22.0,SHOPPING,T5,ios,NEHA,hyderabad,35.0,female,2023-08-03,913.0,44.0,,,,,,,,,499.0,56.0,,1000.0,advanced,,13.0,80.2,5G,-68.0,YES,10.0,,596.8424627667822,1.0,High,Yes,no,19.0,RECHARGE FAILED,06-26-2025,LOW,pending,64.0
2.0,,2025-07-16,1585.0,38.5032944434416,premium,4.0,No,26.0,GAMING,T3,android,AMIT,Chennai,44.0,female,11/12/2020,851.0,16.0,,,,,,,,,499.0,56.0,50.0,1000.0,ADVANCED,Free Ott,12.9,77.5,4g,-57.0,No,1.0,40.21758863078878,124.38639325313514,2.0,high,Yes,No,15.0,NETWORK ISSUE,2025-05-28,LOW,Resolved,29.0
100.0,117.0,2025-08-30,1649.0,14.663239714095484,PREMIUM,0.0,yes,3.0,Gaming,,FEATURE,aarav,Chennai,37.0,Female,2020-03-23,962.0,39.0,49.0,399.0,Delhi,05-10-2025,Upi,RETAIL STORE,no,07/06/2025,499.0,,50.0,1000.0,Advanced,FREE OTT,28.7,77.1,4G,-81.0,YES,17.0,30.88926370363833,160.4578599241391,4.0,high,YES,NO,32.0,NETWORK ISSUE,2025-06-26,Medium,Resolved,31.0
92.0,116.0,2025-08-22,138.0,20.681429312995668,Premium,4.0,No,13.0,Gaming,T2,feature,isha,Mumbai,19.0,female,19/04/2024,164.0,17.0,,,,,,,,,499.0,56.0,50.0,1000.0,ADVANCED,free ott,19.0,72.8,5G,,No,16.0,3.0666592397530703,922.8689259044492,4.0,,Yes,NO,,,,,,
3.0,101.0,27/07/2025,492.0,32.55850425648886,UNLIMITED,1.0,no,42.0,STREAMING,T4,Ios,,Chennai,44.0,female,,851.0,16.0,,,,,,,,,,84.0,,,ULTRA,5G Access,22.5,88.3,3G,,NO,1.0,40.21758863078878,124.38639325313514,2.0,HIGH,Yes,No,15.0,Network Issue,05-28-2025,low,RESOLVED,29.0
65.0,111.0,2025-07-23,2909.0,42.13776124741777,POSTPAID,0.0,YES,5.0,,t5,android,Manoj,Chennai,21.0,Female,04-08-2020,337.0,46.0,,,,,,,,,399.0,30.0,20.0,500.0,REGULAR,20% Cashback,13.0,80.2,5G,-68.0,Yes,11.0,14.731610454695604,977.0925386789828,3.0,MEDIUM,YES,NO,10.0,NETWORK ISSUE,19/02/2025,LOW,,50.0
,106.0,01/08/2025,915.0,14.073211584956798,PREPAID,2.0,NO,49.0,,T1,ios,anjali,mumbai,54.0,female,03-09-2021,487.0,40.0,17.0,499.0,delhi,,Wallet,RETAIL STORE,YES,2025-05-20,299.0,28.0,10.0,,STANDARD,15% Off,28.7,77.1,4g,,yes,6.0,6.959494789559148,287.0976296314246,2.0,Low,yes,NO,8.0,RECHARGE FAILED,02-27-2025,MEDIUM,pending,71.0
29.0,105.0,19/08/2025,353.0,2.395473219515075,,0.0,yes,35.0,Utility,t1,ios,KIRAN,hyderabad,20.0,Female,2021-11-24,898.0,40.0,,,,,,,,,399.0,30.0,20.0,500.0,REGULAR,20% cashback,28.7,77.1,4g,-81.0,yes,5.0,56.77576408348186,226.9736638999422,1.0,High,yes,YES,20.0,billing error,07-16-2025,,in progress,62.0
106.0,118.0,2025-08-06,1681.0,5.276616322764015,PREMIUM,1.0,YES,5.0,streaming,t1,Feature,tanya,HYDERABAD,45.0,male,2024-10-09,214.0,38.0,,,,,,,,,499.0,56.0,50.0,1000.0,Advanced,free ott,28.7,77.1,4G,-81.0,Yes,18.0,50.12502461501769,,1.0,High,yes,no,17.0,Slow Internet,26/07/2025,low,PENDING,50.0
95.0,116.0,05/07/2025,2495.0,43.373419584405305,Postpaid,3.0,No,49.0,UTILITY,t1,Ios,ISHA,MUMBAI,19.0,female,19/04/2024,164.0,17.0,48.0,799.0,mumbai,2025-03-11,wallet,APP,,2025-04-08,399.0,30.0,20.0,500.0,Regular,20% Cashback,28.7,77.1,4g,-81.0,YES,16.0,3.0666592397530703,922.8689259044492,4.0,Low,Yes,no,,,,,,
68.0,112.0,08-25-2025,2837.0,26.654782791893133,POSTPAID,0.0,No,33.0,social,t5,Ios,sakshi,Bangalore,42.0,Female,02/04/2020,529.0,33.0,,,,,,,,,399.0,30.0,20.0,500.0,Regular,20% Cashback,13.0,80.2,5G,-68.0,YES,12.0,52.37114260207894,538.6880784245623,0.0,high,NO,no,42.0,SLOW INTERNET,04/07/2025,Medium,IN PROGRESS,64.0
69.0,112.0,30/07/2025,2838.0,37.28749745699008,premium,3.0,No,3.0,SHOPPING,T1,feature,SAKSHI,BANGALORE,42.0,female,2020-04-02,529.0,33.0,34.0,499.0,CHENNAI,02-12-2025,Card,WEBSITE,Yes,12/03/2025,499.0,56.0,50.0,1000.0,advanced,Free Ott,28.7,77.1,4G,-81.0,Yes,12.0,52.37114260207894,538.6880784245623,0.0,,NO,,42.0,,2025-07-04,MEDIUM,IN PROGRESS,64.0
93.0,116.0,2025-08-22,,26.57334008381546,Premium,3.0,NO,28.0,GAMING,t5,Android,Isha,MUMBAI,19.0,female,04-19-2024,164.0,17.0,,,,,,,,,499.0,56.0,50.0,,ADVANCED,free ott,13.0,80.2,5G,-68.0,yes,16.0,3.0666592397530703,922.8689259044492,4.0,LOW,yes,no,,,,,,
70.0,112.0,17/08/2025,1540.0,30.013845189884883,PREMIUM,2.0,Yes,44.0,Shopping,T5,ANDROID,SAKSHI,bangalore,42.0,Female,2020-04-02,529.0,33.0,35.0,199.0,Chennai,2025-02-12,Wallet,,no,2025-03-12,499.0,56.0,50.0,1000.0,advanced,free ott,13.0,,5G,-68.0,YES,12.0,52.37114260207894,538.6880784245623,0.0,High,no,NO,42.0,Slow Internet,07-04-2025,medium,in progress,64.0
32.0,106.0,2025-07-27,497.0,15.992187020848512,UNLIMITED,3.0,NO,8.0,UTILITY,t3,Ios,Anjali,MUMBAI,54.0,Female,2021-03-09,487.0,40.0,,,,,,,,,799.0,84.0,,,ultra,5G ACCESS,12.9,77.5,4g,-57.0,,6.0,6.959494789559148,287.0976296314246,2.0,low,yes,NO,16.0,billing error,2025-08-21,LOW,RESOLVED,50.0
26.0,105.0,20/07/2025,1283.0,29.22336266275052,BASIC,0.0,YES,41.0,Social,T3,,KIRAN,hyderabad,20.0,female,24/11/2021,898.0,40.0,14.0,299.0,Mumbai,09/08/2025,Cash,retail store,YES,09-06-2025,199.0,28.0,5.0,100.0,Economy,10% off,12.9,77.5,4G,-57.0,NO,5.0,56.77576408348186,,1.0,High,Yes,YES,20.0,Billing Error,07-16-2025,medium,IN PROGRESS,62.0
132.0,122.0,10/07/2025,2978.0,18.22329650540912,prepaid,0.0,yes,26.0,Utility,T4,ios,SIMRAN,HYDERABAD,31.0,,11-15-2021,278.0,,66.0,,chennai,05-22-2025,cash,RETAIL STORE,YES,2025-06-19,299.0,28.0,10.0,300.0,Standard,15% off,22.5,88.3,3G,-58.0,no,22.0,22.524539840552467,962.7644595818984,0.0,MEDIUM,no,yes,,,,,,
17.0,103.0,2025-08-01,1795.0,25.774402830067103,prepaid,,No,11.0,gaming,t3,IOS,Rahul,bangalore,33.0,FEMALE,05-04-2022,874.0,22.0,8.0,799.0,Mumbai,05/06/2025,CARD,website,no,03/07/2025,299.0,28.0,10.0,300.0,STANDARD,15% off,12.9,77.5,4g,-57.0,no,3.0,12.35559039915135,687.4714970666872,1.0,Medium,Yes,,39.0,call drop,2025-04-09,medium,in progress,67.0
4.0,101.0,08-12-2025,1584.0,10.673925700422036,basic,0.0,no,32.0,Streaming,t4,ios,amit,CHENNAI,44.0,Female,12-11-2020,851.0,16.0,,,,,,,,,199.0,28.0,5.0,100.0,ECONOMY,10% OFF,22.5,88.3,3G,-58.0,no,1.0,40.21758863078878,124.38639325313514,2.0,HIGH,yes,No,29.0,Call Drop,30/03/2025,High,IN PROGRESS,30.0
137.0,123.0,05/08/2025,2953.0,24.902542457566,UNLIMITED,0.0,no,37.0,SOCIAL,T4,IOS,,chennai,34.0,male,27/10/2023,797.0,40.0,67.0,399.0,Chennai,07/06/2025,Upi,WEBSITE,No,2025-07-05,799.0,84.0,,,ultra,5g access,22.5,88.3,3g,-58.0,no,23.0,36.98282234905052,320.81419871318883,4.0,high,yes,NO,21.0,CALL DROP,2025-08-24,HIGH,resolved,50.0
,114.0,,175.0,17.260923189896985,Premium,3.0,NO,,,T4,ANDROID,DIVYA,mumbai,26.0,female,10/11/2021,190.0,14.0,,,,,,,,,499.0,56.0,50.0,1000.0,Advanced,Free Ott,22.5,88.3,3G,-58.0,no,14.0,16.95748575512573,225.4204666655417,2.0,Medium,Yes,NO,44.0,CALL DROP,2025-02-05,LOW,Pending,2.0
117.0,120.0,05/07/2025,1177.0,43.62287191391239,Unlimited,2.0,no,17.0,GAMING,T5,android,Meera,CHENNAI,25.0,MALE,2024-08-20,,28.0,,,,,,,,,799.0,84.0,,,ULTRA,5G Access,13.0,80.2,5G,-68.0,YES,20.0,36.82997790515189,,1.0,high,yes,no,2.0,network issue,10/07/2025,MEDIUM,in progress,60.0
18.0,103.0,08-06-2025,500.0,33.313302990309964,POSTPAID,4.0,no,34.0,GAMING,t3,ANDROID,rahul,BANGALORE,33.0,Female,2022-05-04,874.0,22.0,7.0,399.0,MUMBAI,11/02/2025,Wallet,retail store,Yes,2025-03-11,399.0,30.0,20.0,500.0,Regular,20% cashback,12.9,77.5,4g,-57.0,NO,3.0,12.35559039915135,687.4714970666872,1.0,Medium,yes,No,14.0,Network Issue,2025-05-07,high,Pending,27.0
20.0,104.0,2025-07-07,1894.0,27.4083965570944,BASIC,2.0,YES,36.0,Streaming,T3,ANDROID,sneha,Hyderabad,32.0,FEMALE,01-30-2022,869.0,13.0,,,,,,,,,199.0,28.0,5.0,100.0,ECONOMY,10% OFF,12.9,,4G,-57.0,no,4.0,59.34626935341568,642.8776619592817,2.0,high,YES,NO,11.0,,04-17-2025,HIGH,,30.0
